id,tokens,ner_tags
2385,"['About', 'to', 'get', 'ready', 'for', ""work...don't"", 'have', 'a', 'good', 'feeling', 'about', 'tonight', '#famouslastwords']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2386,"['...', 'and', 'the', 'rules', 'are', '?', '#corny', 'RT', '@barzangi', ':', ""I've"", 'said', 'it', 'before', 'and', ""I'll"", 'say', 'it', 'again', ':', 'Indian', 'food', 'RULES', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0]"
2387,"['@jodieboulger', 'Ehe', 'good', ':)', 'see', 'you', 'tomorrow', 'dude', '!']","[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2388,"['Tomorrow', 'is', 'another', 'day', '!']","[0, 0, 0, 0, 0]"
2389,"['Parking', 'Day', '-', 'Parking', 'Day', 'hosted', 'by', 'the', 'Hudson', 'TMA', 'at', 'Town', 'Square', 'Place', 'on', 'Pavonia', 'Avenue', 'in', 'the', 'Newport', '...', 'http://tumblr.com/xmyiud0zl']","[0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 0, 7, 8, 8, 0, 7, 8, 0, 0, 7, 0, 0]"
2390,"['Five', 'Bullpens', 'to', 'Stay', 'Away', 'From', 'in', 'MLB', 'Odds', ':', 'When', 'you', 'think', 'of', 'the', 'worst', 'teams', 'in', 'baseball', ',', 'you', 'think', 'of', 'teams', 'tha', '...', 'http://bit.ly/9R73CK']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2391,"['New', 'Dorky', 'Stuff', ':', 'Friday', 'Review', 'Rundown', '!', 'Sept', '17th', 'Easy', 'A', 'vs', '.', 'Devil', 'vs', '.', 'A', 'Woman', ',', 'A', 'Gun', ',', 'and', 'A', 'Noodleshop', 'http://ow.ly/193oCy']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2392,"['Oh', 'PEI', ',', 'i', 'always', 'forget', 'how', 'beautiful', 'you', 'are', '.', 'Especially', 'when', 'you', 'stop', 'hanging', 'out', 'with', 'tourists', '.']","[0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2393,"['workin', 'at', 'the', 'ol', 'Sunset', 'Bistro', 'tonight', '...', 'come', 'get', 'some', 'grub']","[0, 0, 0, 0, 7, 8, 0, 0, 0, 0, 0, 0]"
2394,"['STOP', 'WHAT', ""YOU'RE"", 'DOING', 'AND', 'GO', 'GET', '#ExpelledMovieToNumberOne', 'ON', 'ITUNES', 'BECAUSE', ""IT'S"", 'ONLY', '2ND', '!!', '@camerondallas', 'Shs']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2395,"['RT', '@Phil_Heim', ':', 'Safe', 'to', 'say', 'Super', 'Bowl', 'Sunday', 'is', 'my', 'favourite', 'holiday', 'of', 'the', 'year']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2396,"['RT', '@shashiranjanttv', ':', '@shashiranjanttv', 'second', 'is', 'Bawana', 'constituency', 'on', 'Feb', '4', '-', 'Final']","[0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0]"
2397,"[""I've"", 'watched', 'all', 'my', 'dreams', ""'"", 'episodes', 'so', 'I', 'decided', 'to', 'choose', 'another', 'series', '!', 'It', 'may', 'be', 'inspired', 'from', 'the', 'movie', ""I'll"", 'watch', 'it', 'now', '!', '#GoodNight']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2398,"['Final', 'grades', 'go', 'up', 'tomorrow', ':(']","[0, 0, 0, 0, 0, 0]"
2399,"['Plan', 'to', 'spend', 'a', 'fabulous', 'day', 'in', 'Discover', 'Downtown', 'La', 'Grange', 'for', 'their', '5th', 'Annual', 'Chocolate', 'Crawl', 'on', 'a', 'walkable', '...', 'http://t.co/lbhSVeriLZ']","[0, 0, 0, 0, 0, 0, 0, 0, 7, 8, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2400,"['RT', '@_SoleSurvivors', ':', 'Air', 'Jordan', '11', 'Retro', 'Low', 'GS', '""', 'Citrus', '""', 'Release', ':', 'Jun', '20', ',', '2015', '$120', '#thesolesurvivors', 'http://t.co/JLdPdl5F01']","[0, 0, 0, 11, 12, 12, 12, 12, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2401,"['RT', '@jonnyharvey93', ':', 'Well', 'losing', 'my', 'favourite', 'sun', 'glasses', 'in', 'Melbourne', 'is', 'not', 'the', 'idea', 'of', 'a', 'good', 'time', '.', '#Gutted', '#NearlyCried']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2402,"['Is', 'it', 'Tuesday', 'still']","[0, 0, 0, 0]"
2403,"['I', 'still', ""don't"", 'know', 'what', 'im', 'wearing', 'for', 'Saturday', '.', '_', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2404,"['RT', '@LeBronJames', ':', 'Flash', 'back', 'Friday', '!', '#JRsGreatestHits', '!', 'https://t.co/WOnn6H1wR5']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2405,"['RT', '@jcshrader', ':', 'Come', 'out', 'on', 'December', '26', 'to', 'the', 'University', 'of', 'Findlay', 'swimming', 'pool', 'for', 'relay', 'races', 'at', '6:00', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 8, 8, 0, 0, 0, 0, 0, 0, 0, 0]"
2406,"['We', 'wish', 'this', 'may', 'all', 'become', 'so', 'easy']","[0, 0, 0, 0, 0, 0, 0, 0]"
2407,"['""', '@ilovebobong', ':', 'May', 'mga', 'bagay', 'kasi', 'na', 'gusto', 'mo', 'pero', 'hindi', 'pwede', '.""']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2408,"['January', '05', ',', '2015', 'at', '01:49', 'AM', 'post', '!!.', '\\\\']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2409,"['RT', '@NopeFinger', ':', 'do', 'I', 'want', 'to', 'wake', 'up', 'for', 'school', 'tomorrow', '?', 'http://t.co/35IyacqbCh']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2410,"['I', 'have', 'a', '7', 'hour', 'drive', 'tomorrow', 'lolz', 'so', 'excited', 'xddd']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2411,"['RT', '@mdkso', ':', 'when', 'little', 'mix', 'releases', 'their', 'new', 'single/3rd', 'album', 'http://t.co/c43gydIwrV']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2412,"['Dream', 'Team', 'Fund', 'for', 'Social', 'Scientific', 'Research', 'to', 'be', 'announced', 'Monday', 'by', 'Lafayette', 'Urban', 'Ministry', '.', '@LUMserve', '#greaterlala']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0]"
2413,"['Seba', 'Lecompte', 'is', 'playing', '@', '#Kerk', '#Ghent', '#Belgium', ',', 'Sat', '11', 'Apr', '2015', '#gigs']","[9, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2414,"['RT', '@JUCOFFrenzy', ':', 'JUCO', 'RB', '@RealSteel223526', 'was', 'named', '1st', 'Team', 'Offense', '@njcaa', 'All', 'American', 'http://t.co/Ep9U2tsnS3']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2415,"['Can', 'someone', 'come', 'over', 'tomorrow', 'and', 'make', 'Christmas', 'cookies', 'with', 'me', '?']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2416,"['Your', 'fiscal', 'condition', 'may', 'be', 'on', 'the', 'upswing', ',', 'but', ""don't"", 'let', 'thi', '...', 'More', 'for', 'Scorpio', 'http://t.co/z0qLFBXQnL']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2417,"['Strongly', 'not', 'looking', 'forward', 'to', 'cleaning', 'tomorrow']","[0, 0, 0, 0, 0, 0, 0]"
2418,"['the', '23rd', 'of', 'january', '2014', 'was', 'the', 'worst', 'thing', 'ever', '&amp;', 'look', 'at', 'justin', 'now', '.', 'it', ""'s"", 'the', 'same', 'day', ',', 'just', 'a', 'year', 'further', '.', 'proud', 'is', 'an', 'understatement', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2419,"['@null', '[', 'link', 'removed', ']', 'December', '17', ',', '2014', 'at', '02:34', 'AM', 'http://t.co/dKnJQ77F8z']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2420,"['[', 'ClimateX', ']', '19', 'Jan', ""'"", '15', ',', '10:00', 'AM', ':', 'it', 'is', 'currently', 'raining', 'over', 'Sta', '.', 'Ana', 'Municipal', 'Grounds', ',', '#Cagayan', '.', 'Rain', 'rate', 'is', '...', 'http://t.co/Sj0MOKoOqR']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 8, 8, 8, 8, 0, 7, 0, 0, 0, 0, 0, 0]"
2421,"['last', 'Friday', 'before', 'Christmas', ',', 'so', 'go', 'and', 'follow', '!!', ':)', '#FF', '@ramonmaster', '@kjwgaminghd', '@Jus2xtreme', '@IAmJ3richoholic']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2422,"['Come', 'enjoy', 'a', 'movie', 'in', 'our', 'romantic', 'theater', 'room', '.', 'January', 'is', '25%', 'off', 'and', 'is', 'almost', 'over', ',', ""don't"", 'miss', 'out', '!', 'Book', '...', 'http://t.co/qwYDk4dXI6']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2423,"[""can't"", 'wait', 'for', 'friday', '.', 'I', 'need', 'to', 'get', 'out', 'of', 'school']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2424,"['@null', 'January', '30', ',', '2015', 'at', '07:03', 'AM', 'post4']","[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2425,"['Big', 'Day', 'tomorrow', '-', 'Thanks', 'to', 'all', 'of', 'Team', 'Pioneers', 'who', 'have', 'been', 'busy', 'unwrapping', 'tables', 'and', 'unpacking', 'boxes', 'to', 'ensure', 'school', 'is', 'ready', '!']","[0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2426,"['#NewDelhi', 'Jan', '14', '13:30', 'Temperature', '13C', 'few', 'clouds', 'Humidity', '80%', 'India', '..', 'http://t.co/jfF5NRtfXB']","[7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0]"
2427,"['@macbby11', 'NEW', 'VIDEO', 'IS', 'COMING', 'OUT', 'FRIDAY', '#GETEXCITED', '#MACBABIES', '#ALISHAWORKSHARDFORHERVIEWERS', '!']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2428,"['#90sBabies3', '#ULTRA', 'THIS', 'SATURDAY', '!', '#XFactorENT', 'MEET', 'US', 'THERE', '!', 'http://t.co/uM4RLmKwfy']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2429,"['December', '???', '@', 'Kennesaw', 'Mountain', 'National', 'Battlefield', 'Park', 'http://t.co/HqxsnFhE6n']","[0, 0, 0, 7, 8, 8, 8, 8, 0]"
2430,"['Kung', 'maka', 'Hoy', 'naman', 'tong', 'kapatid', 'ko', '!', 'Sus', 'may', 'pangalan', 'ako', 'Koya', '!']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2431,"['RT', '@senegaloruskovv', ':', 'j', 'ai', 'RT', 'une', 'meuf', 'elle', 'ressemble', 'trop', 'a', 'mon', 'ex', 'sniffff', 'jai', 'envie', 'de', 'pleurer', 'sa', 'mere', 'elle', 'me', 'manque', 'quand', 'meme']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2432,"['RT', '@paulcoro', ':', 'Eric', 'Bledsoe', 'is', 'one', 'rebound', 'shy', 'of', 'his', '2nd', 'triple-double', '.', 'PHX', '111-100', ',', '4:00', 'to', 'go', '.', '#SunsVsMavs']","[0, 0, 0, 9, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0]"
2433,"['RT', '@jeanyousux', ':', 'guys', 'cmon', 'its', 'december', 'revine', 'https://t.co/uOMcfEgoYN']","[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2434,"['RT', ':', 'http://t.co/AuAaoK6Oss', '#webinar', 'I', 'will', 'be', 'running', 'a', '2nd', 'update', 'webinar', 'on', 'Wednesday', 'at', '3:15', 'for', 'our', '#flexiSched', 'users', '.', 'Check', 'your', 'e', '...']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2435,"[""I'm"", 'taking', 'my', 'Ross', 'cardboard', 'cut', 'out', 'to', 'the', '8th', 'grade', 'dance']","[0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0]"
2436,"['Aye', 'baby', 'you', 'want', 'born', 'in', 'July', 'but', 'ju', 'lied']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2437,"['@tos', 'January', '11', ',', '2015', 'at', '02:24', 'PM']","[0, 0, 0, 0, 0, 0, 0, 0]"
2438,"['@Kukita_dance', 'okay', 'well', 'Sandra', '&amp;', 'I', 'work', 'at', '2', 'but', 'Thursday', 'is', 'our', 'last', 'day', 'so', 'we', 'can', 'work', 'someone', 'around', 'our', 'schedules']","[0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2439,"['@jarodzsz', 'are', 'you', 'going', 'to', 'Playlist', 'Live', 'in', 'February', '?']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2440,"['ONE', 'DIRECTION', 'SPECIAL', 'NEXT', 'TUESDAY', 'TR', 'MANSKAH']","[5, 6, 0, 0, 0, 0, 0]"
2441,"['@LusyLuLu', 'What', 'do', 'you', 'mean', 'not', 'Tuesday', '?', 'Tuesday', 'is', 'an', 'important', 'day', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2442,"['RT', '@Roshen', ':', 'It', ""'s"", 'Thursday', '.', 'That', 'means', 'it', ""'s"", 'time', 'for', 'more', 'ranked', '5v5', 'action', 'in', 'League', 'with', 'friends', '!', 'http://t.co/ftYUWiIJhl']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0]"
2443,"['Jan', '19', 'My', 'daily', 'investment', 'tips', 'today', 'for', 'Empire', 'Avenue', '#EAv', '!', 'http://t.co/E14XfhsIIM', 'via', '@wordpressdotcom']","[0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 0, 0, 0, 0, 0]"
2444,"['@_icze4r', 'Mechanical', 'keyboards', 'are', 'so', 'prohibitively', 'expensive', 'in', 'my', '3rd', 'world', 'shithole', '..', 'At', 'least', 'the', 'keyboard', 'of', 'my', 'Thinkpad', ""ain't"", 'bad']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0]"
2445,"['RT', '@darcbowdler_', ':', 'Ye', 'but', 'Xmas', 'tomorrow', 'n', 'u', 'know', 'what', 'that', 'means', '.', 'U', 'can', 'eat', 'a', 'million', 'calories', 'n', 'its', 'ok', 'cos', 'no', 'ragrets']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2446,"['@LF1N', 'January', '28', ',', '2015', 'at', '05:41', 'PM', 'January', '28', ',', '2015', 'at', '05:41', 'PM', 'January', '28', ',', '2015', 'at', '05:41', 'PM', 'http://t.co/LBdspnseTy']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2447,"['Women', 'may', 'fall', 'when', 'there', ""'s"", 'no', 'strength', 'in', 'men', '.', '~William', 'Shakespeare', '#women']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 10, 0]"
2448,"['#GiveAdenanAChance', 'Najib', ':', 'Langkah', 'Cegah', 'Keganasan', 'Diperkukuh', ':', 'PEKAN', '10', 'Jan', '-', 'Perdana', 'Mente', '...', 'http://t.co/pvFsfrzTq3', '#PrkDR', '@NajibRazak']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2449,"['Deals', '#408', 'http://t.co/vmsu2AABdp', 'SilkWorm', '2400', 'Fiber', 'Channel', 'Switch', '#deals', '$', '90.00', 'End', 'Date', ':', 'Friday', 'Jan-16-201', '...', 'http://t.co/Xi3NXalaTn']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2450,"[""'"", 'Twas', 'the', 'Saturday', 'before', 'Christmas', 'and', 'all', 'the', 'middle', 'aged', 'white', 'women', 'went', 'savage', 'in', 'your', 'local', 'shopping', 'centre', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2451,"['Reda', ""c'est"", 'mon', 'boss']","[0, 0, 0, 0]"
2452,"['Veeeeeery', 'excited', 'for', 'our', '#staff', 'party', 'tomorrow', '!', 'We', 'will', 'be', 'open', 'till', '7pm', '!']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2453,"['RT', '@Sholea_Boland', ':', 'Gold', 'extends', 'gains', ',', 'set', 'to', 'close', '2014', 'on', 'a', 'firm', 'note', 'http://t.co/KOXoDCaUX1', '#sydney', '#News', '#sun']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2454,"['@cyclingmoletips', 'I', 'think', 'Cadel', 'will', 'be', 'pissed', 'at', 'Dennis', 'if', 'he', 'dosnt', 'ride', 'for', 'Cadel', 'tomorrow', '.', 'it', ""won't"", 'go', 'to', 'well', 'for', 'his', 'career', 'either']","[0, 0, 0, 9, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2455,"['Prana', 'Recovery', ""'s"", '2nd', 'wellness', 'pillar', ':', 'The', 'Science', 'of', 'Happiness', '!', 'Want', 'Success', 'and', 'http://t.co/bIi5ikIoQn', 'via', '@sharethis']","[1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2456,"['ANO', 'TO', 'JUSKO', 'JANUARY', 'PA', 'LANG', 'http://t.co/XNFQpsEQF3']","[0, 0, 0, 0, 0, 0, 0]"
2457,"['can', 'someone', 'please', 'rt', 'my', 'spam', 'my', 'birthday', 'is', 'on', 'monday', 'and', 'i', 'really', 'want', 'him', 'to', 'follow', 'me', ':(']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2458,"['RT', '@thefemaleboook', ':', 'Me', 'at', 'school', 'tomorrow', 'http://t.co/97iGv4FSBe']","[0, 0, 0, 0, 0, 0, 0, 0]"
2459,"['Hm', 'may', 'kamukha']","[0, 0, 0]"
2460,"['RT', '@AUBsesss', ':', '@nadinellanes', 'be', '!', 'May', 'naka', 'dress', 'ba', 'sa', 'inyo', '?']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2461,"['All', 'I', 'want', 'in', 'life', 'is', 'mod', 'sun', 'tickets']","[0, 0, 0, 0, 0, 0, 5, 6, 0]"
2462,"['February', '04', ',', '2015', 'at', '01:16', 'AM']","[0, 0, 0, 0, 0, 0, 0]"
2463,"['RT', '@_pat3', ':', '1st', 'quarter', 'went', 'by', 'to', 'fast', '..']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2464,"['http://t.co/ENGBt09REe', 'December', '15', ',', '2014', 'at', '03:56', 'PM']","[0, 0, 0, 0, 0, 0, 0, 0]"
2465,['18th-Alhamdulilah'],[0]
2466,"['RT', '@Leeharmon', ':', 'My', 'Saturday', '#vintage', '#asian', '#Handmade', '#sculpture', '#WoodCarving', '#Oddities', 'find', 'from', 'local', 'antique', 'store', '.', 'http://t.co/uli3cVgJXU']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2467,"['RT', '@speoples_', ':', '@Meechie_Hoe215', '@NastyNa215', 'tbh', 'I', 'do', '.', ""I'm"", 'just', 'waiting', 'for', 'February', '23rd', '.', 'Philly', 'gotta', 'stop', 'sleeping', 'on', 'him', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0]"
2468,"['RT', '@LucieMerl', ':', 'Retweet', 'si', 'tu', 'veux', 'mon', 'snapchat', ':p', 'http://t.co/UT4MP2Iilw']","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
2469,"['RT', '@FitchRatings', ':', 'New', 'SEC', 'rules', 'for', 'money', 'funds', 'may', 'affect', 'nearly', '$500B', 'in', 'short-term', 'investments', 'by', 'corporations', 'https://t.co/UkkTFU41Sm']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2470,"['Creighton', '@', 'North', 'Texas', 'on', 'Sunday', 'looks', 'to', 'be', 'on', 'about', 'every', 'RSN', 'affiliate', 'out', 'there', 'so', 'should', 'be', 'able', 'to', 'find', 'on', 'TV', 'in', 'your', 'market', '.']","[5, 0, 5, 6, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2471,"['With', '""', 'The', 'Interview', '""', 'out', 'of', 'Chicago', 'theaters', ',', 'just', 'show', 'the', 'first', 'half', 'of', '""', 'Interstellar', '""', '&amp;', '2nd', 'half', 'of', '""', 'Inception', '""', 'instead', '.', '#cutlertribute']","[0, 0, 3, 4, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0]"
2472,"['Me', 'later', 'today', 'as', 'it', ""'s"", 'my', 'last', 'day', 'in', 'work', 'until', '12th', 'Jan', 'http://t.co/axKMinB9qX']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2473,"['@happydaysjack99', '@andywills1019', 'think', 'Wayne', 'has', 'played', 'well', 'until', 'last', 'few', 'games', ',', 'but', 'I', 'may', 'be', 'biased', 'lol']","[0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2474,"['RT', '@DepressedDarth', ':', 'Saturday', 'Night', ':', 'Expectation', 'vs', 'Reality', 'http://t.co/8P1jYg4CRx']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2475,"['RT', '@FinestSquad', ':', 'To', 'whom', 'it', 'may', 'concern', '.', 'https://t.co/I02YGmFq80', '#FinestSquad']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2476,"['#Weather', 'Forecast', 'for', 'Thursday', '5', 'Day', 'Forecast-', 'http://t.co/OLq5U8oHOX']","[0, 0, 0, 0, 0, 0, 0, 0]"
2477,"['IM', 'IRRIRATED', 'AND', 'ITS', 'A', 'FRIDAY']","[0, 0, 0, 0, 0, 0]"
2478,"['literally', 'though', 'Saturday', 'meeting', 'the', 'girls', 'sunday', 'going', 'to', 'NYC', 'for', 'the', 'first', 'time', 'Monday', 'album', 'release', 'party', 'and', 'maybe', 'signing', 'tuesday']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2479,"['Wearing', 'blue', 'on', 'Friday', 'to', 'show', 'my', 'support', '!', '#bluelivesmatter']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2480,"['Mint', 'GoPro', 'Hero3+', 'Plus', 'Black', 'Edition', 'HD', 'Camcorder', 'Camera', 'Bundle', 'With', 'Extras', '$', '360.00', 'End', 'Date', ':', 'Sunday', 'Dec-28-2014', '13:47', ':', '32', 'PSTBuy', 'It', 'N', '%s']","[11, 12, 12, 12, 12, 12, 12, 12, 12, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2481,"['Produce', 'a', 'website', 'considering', 'the', 'history', 'of', 'animals', ',', 'due', 'on', 'Mon', ',', 'Jan', '02', ',', '2017', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2482,"['Friday', 'night', 'with', 'the', 'Tyrone', 'lads', ',', 'yoga', 'for', 'performance', '.', 'Book', 'your', 'teams', '#functionalmobility', 'with', '@SarahCon14', 'http://t.co/RyGABfK91s']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2483,"['It', 'looks', 'like', 'Taylor', 'Swift', 'may', 'not', 'be', 'able', 'to', 'trademark', ""'"", 'This', 'Sick', ""Beat':"", 'http://t.co/1uHuS6gseq']","[0, 0, 0, 9, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2484,"['RT', '@GOT7_JYP', ':', '[', 'DEBUT', 'PIC', ']', '~Spam~', '(', '1st', 'Showcase', ')', '#Got1YearWithGOT7', 'http://t.co/46sgEUzWae']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2485,"['Why', 'am', 'I', 'still', 'awake', 'it', ""'s"", '3', 'am', ""I'm"", 'gonna', 'hate', 'myself', 'for', 'this', 'tomorrow']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2486,"['12', '""', '3PCS', 'Set', 'Disney', 'Frozen', 'Queenx', 'Elsa', 'Princesses', 'Anna', 'Olaf', 'Snowman', 'Dolls', 'Toys', '$', '5.50', '(', '6', 'Bids)End', 'Date', ':', 'Friday', '...', 'http://t.co/LKTXkMOLgP']","[11, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
